"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.46085006913932e-32,2.5841820240904,0.274,0.08,6.00102897860314e-28,"12","Pxn"
1.77165012317811e-31,1.68531966938339,0.519,0.297,4.32034599038215e-27,"12","Ier3"
2.43944643492654e-31,2.27519954217229,0.323,0.115,5.94883407621186e-27,"12","Myadm"
3.93115001280843e-31,0.872672511035816,0.799,0.726,9.58650242123463e-27,"12","Rhoa"
5.10568132675509e-31,1.90399464055686,0.45,0.27,1.2450714483425e-26,"12","Fam32a"
6.27129169184977e-31,2.63799702577201,0.281,0.081,1.52931719197448e-26,"12","Birc3"
6.31215264165632e-31,1.5972173494718,0.595,0.481,1.53928154319431e-26,"12","Mrpl33"
7.22906876445273e-31,1.61694511471554,0.352,0.104,1.76288070889944e-26,"12","Plbd1"
1.94290490270273e-30,1.43286278958613,0.539,0.363,4.73796789573088e-26,"12","Akap13"
4.45137117410814e-30,1.30821709855777,0.553,0.425,1.08551137451801e-25,"12","Actr2"
7.19186012027747e-30,2.87995064638277,0.269,0.073,1.75380700893086e-25,"12","Spata13"
2.36935988669999e-29,0.996634909143241,0.734,0.686,5.77792101970661e-25,"12","Srsf5"
2.45516435799645e-29,1.21389084998285,0.559,0.417,5.98716380341013e-25,"12","Atp6v0e"
4.39546288269447e-29,1.3148526636218,0.53,0.311,1.07187757857387e-24,"12","Klf2"
6.9416138989368e-29,1.80451684252347,0.381,0.185,1.69278196539473e-24,"12","Lpcat2"
9.86472775202309e-29,1.65641282013494,0.445,0.268,2.40561250960835e-24,"12","Coq10b"
1.25705625713116e-28,0.861539654819447,0.621,0.396,3.06545738864005e-24,"12","Sat1"
1.98725484101717e-28,1.12304592908038,0.583,0.422,4.84611965530448e-24,"12","Gnb2"
2.9808646117923e-28,1.75357699567906,0.47,0.338,7.26913644231671e-24,"12","Prr13"
6.34725238927259e-28,1.18044305221049,0.546,0.373,1.54784096764801e-23,"12","Vamp8"
2.60220407658359e-27,2.03932079026677,0.345,0.148,6.34573486115674e-23,"12","Tnfrsf1a"
3.57356391103591e-27,1.87319583038976,0.281,0.092,8.71449295345216e-23,"12","Hck"
5.34747871175664e-27,2.34826176187282,0.29,0.088,1.30403615864897e-22,"12","Ptk2b"
6.3560617189295e-27,2.0076361830114,0.337,0.109,1.54998921077815e-22,"12","Sirpa"
6.9802634995342e-27,1.79251117050424,0.431,0.278,1.70220705699641e-22,"12","Atg3"
1.87592523542587e-26,0.635271181681436,0.429,0.254,4.57463127910952e-22,"12","Anxa1"
3.60074556223618e-26,1.85346531613463,0.428,0.243,8.78077812806915e-22,"12","Pgd"
3.90585599828545e-26,0.678317761318461,0.898,0.774,9.52482043741889e-22,"12","Cd9"
4.05277782246662e-26,1.40767039438912,0.497,0.354,9.88310399786711e-22,"12","Tsc22d4"
6.20842585510962e-26,1.10532708127729,0.662,0.512,1.51398672902703e-21,"12","Actr3"
6.31609387052174e-26,1.23432073428616,0.611,0.543,1.54024265126543e-21,"12","Sdcbp"
1.22500828175714e-25,1.97238197264984,0.366,0.203,2.98730519589295e-21,"12","Chd7"
2.53652139357243e-25,1.68638684202883,0.325,0.126,6.18556107036572e-21,"12","Cyth4"
5.08254987270834e-25,1.75330022962901,0.439,0.225,1.23943061195866e-20,"12","Celf2"
6.22800900028136e-25,1.98040686352576,0.261,0.095,1.51876227480861e-20,"12","Rgs1"
6.60082099903443e-25,2.74455833852791,0.258,0.084,1.60967620882454e-20,"12","Cpeb2"
7.61179568847017e-25,1.06108248481258,0.608,0.495,1.85621249659034e-20,"12","Tpm3"
1.2885056057147e-24,0.913930422823302,0.695,0.673,3.14214977009587e-20,"12","Ube2d3"
1.28939056201498e-24,1.3843279485005,0.542,0.407,3.14430782452974e-20,"12","Ccnl1"
1.46423326596611e-24,1.75294043839778,0.452,0.314,3.57067924238496e-20,"12","Dhrs7"
2.28415742665109e-24,2.503668542477,0.264,0.067,5.57014630063135e-20,"12","AB124611"
1.09779392562401e-23,1.91482245485066,0.373,0.176,2.67708026702672e-19,"12","Lbr"
1.12874868680504e-23,1.09878317765845,0.469,0.277,2.75256654764278e-19,"12","Ptpn18"
1.50919365432493e-23,0.49873344522477,0.996,0.985,3.68031964543677e-19,"12","Ddx5"
1.88446107814382e-23,1.49751853348643,0.393,0.208,4.59544678516152e-19,"12","Limd2"
4.9009676773049e-23,0.987419496801602,0.831,0.776,1.19514997778757e-18,"12","Map1lc3b"
5.92834038439282e-23,1.81286709011106,0.473,0.301,1.44568508613803e-18,"12","Kdm6b"
7.00627878583302e-23,1.70219363326247,0.332,0.132,1.70855114471324e-18,"12","Arhgap30"
7.34191202761802e-23,2.33186450909429,0.267,0.078,1.79039866705493e-18,"12","Plaur"
9.69066247664451e-23,1.81497568885628,0.274,0.107,2.36316495155453e-18,"12","Inpp5d"
1.07510122226533e-22,1.87561104310745,0.43,0.233,2.62174184061624e-18,"12","Kdm7a"
5.0700180303552e-22,1.04995260463279,0.32,0.128,1.23637459688242e-17,"12","Cd37"
7.47535669838818e-22,2.7380707850821,0.259,0.083,1.82294048446894e-17,"12","Rnf149"
1.17226706043717e-21,2.03428878672066,0.281,0.1,2.85869045358208e-17,"12","Fam111a"
1.41874836961094e-21,1.34034861803391,0.388,0.208,3.45975977413325e-17,"12","Efhd2"
1.80374751678836e-21,1.8579896463845,0.258,0.123,4.3986186944401e-17,"12","Plp2"
2.16787405961517e-21,2.20247427904249,0.269,0.111,5.28657768177755e-17,"12","Gadd45a"
3.26391000207319e-21,1.33416427798232,0.342,0.194,7.95937093105568e-17,"12","Cnn2"
3.33033753915755e-21,1.42592569847603,0.513,0.408,8.12136112298959e-17,"12","Ccpg1"
3.40984927441288e-21,2.46261996102255,0.294,0.129,8.31525844058324e-17,"12","Cks2"
5.4437369164142e-21,1.75959000644553,0.458,0.336,1.32750968443677e-16,"12","March7"
1.35588557703752e-20,2.3085251970064,0.267,0.114,3.30646256816371e-16,"12","Ccl4"
1.91403387433875e-20,1.72314176674464,0.285,0.16,4.66756300596248e-16,"12","Snx18"
3.32967337002754e-20,1.69825757275622,0.354,0.184,8.11974148014916e-16,"12","Rab8b"
4.97056810480774e-20,1.1800422672958,0.567,0.461,1.21212273803841e-15,"12","Emb"
2.37873698837024e-19,1.77257253266668,0.265,0.109,5.80078801983966e-15,"12","Crlf2"
3.03197640431951e-19,1.39226769982505,0.27,0.139,7.39377765957356e-15,"12","Prkcd"
4.25906830183411e-19,1.80776369030037,0.259,0.11,1.03861639608527e-14,"12","Wipf1"
4.37501311606703e-19,2.13220964762691,0.252,0.1,1.06689069848411e-14,"12","Myd88"
4.52150284259172e-19,1.43561987428848,0.406,0.249,1.10261368319442e-14,"12","Lrrfip1"
5.20884217016465e-19,1.41035669886826,0.571,0.504,1.27022825161635e-14,"12","Cox17"
6.60763739808466e-19,2.01976106390274,0.278,0.097,1.61133845589693e-14,"12","Arhgap15"
8.3096977321917e-19,1.374206863846,0.347,0.185,2.02640288897227e-14,"12","Cmtm7"
8.44595835522093e-19,1.47762091420575,0.285,0.13,2.05963140450418e-14,"12","Rgs10"
2.08862965402779e-18,2.23724992524952,0.289,0.109,5.09333227431217e-14,"12","Trim30a"
2.57060974147764e-18,0.70428538723253,0.804,0.765,6.26868891556737e-14,"12","Atp6v1g1"
3.20474889162359e-18,2.21907882085231,0.344,0.156,7.81510064711329e-14,"12","Isg15"
5.61789051115126e-18,1.01353916428157,0.331,0.128,1.36997878004935e-13,"12","Mpeg1"
1.04535459552083e-17,1.88925661844894,0.305,0.147,2.5492017166371e-13,"12","Cmtm6"
2.01187827077806e-17,1.81490044658756,0.279,0.123,4.90616635111939e-13,"12","Tgm2"
2.40630851014391e-17,1.20396445581452,0.528,0.369,5.86802393283694e-13,"12","Marcks"
4.09840108242637e-17,0.987724521614322,0.32,0.184,9.99436087960494e-13,"12","Hexb"
5.36370212289184e-17,0.475124387175088,0.573,0.367,1.3079923996884e-12,"12","Atf3"
8.77495030877983e-17,0.713824309847053,0.787,0.774,2.13985938229905e-12,"12","Ubl5"
1.06578526809144e-16,1.94724541051057,0.265,0.139,2.59902395476779e-12,"12","Ell2"
1.52428749885254e-16,1.9888046995133,0.293,0.101,3.7171274947018e-12,"12","Wfdc17"
3.55049903191282e-16,0.929908354283774,0.539,0.463,8.6582469392226e-12,"12","H2afj"
4.75271093185766e-16,1.33667052185283,0.399,0.292,1.15899608784281e-11,"12","Diaph1"
5.4186149108306e-16,1.58225365068721,0.407,0.249,1.32138343215515e-11,"12","Ssh2"
7.18621368987514e-16,1.14427833813135,0.369,0.21,1.75243007041295e-11,"12","Ifngr1"
7.73913383527615e-16,1.08137262849703,0.494,0.408,1.88726517707044e-11,"12","Rac1"
1.04877054140409e-15,1.44202240584617,0.499,0.417,2.55753184226801e-11,"12","Timm10b"
1.56860869799833e-15,1.42316047328925,0.511,0.457,3.82520917093872e-11,"12","Ppp1r15a"
2.42393959963999e-15,1.77554211472051,0.289,0.147,5.91101910768208e-11,"12","Svil"
4.4116184816131e-15,1.61888207848665,0.287,0.146,1.07581728292617e-10,"12","Ankrd44"
5.18182680038846e-15,0.76704935056461,0.708,0.713,1.26364028354273e-10,"12","Sf3b1"
1.23572180310312e-14,2.0915172819158,0.254,0.104,3.01343118904726e-10,"12","Trim12c"
1.30012354798852e-14,0.858122247258155,0.535,0.404,3.17048128412481e-10,"12","Klf6"
2.62470429730438e-14,1.86032345634251,0.26,0.138,6.40060389940647e-10,"12","Jak2"
5.05427689638735e-14,1.34973800046084,0.473,0.338,1.23253596395302e-09,"12","Grb2"
6.37456559838477e-14,1.35043057133418,0.312,0.144,1.55450156682211e-09,"12","Itga4"
8.44935536668163e-14,1.11364760138297,0.465,0.417,2.06045979971898e-09,"12","Dazap2"
1.4357548588214e-13,1.32348462597481,0.314,0.233,3.50123179872186e-09,"12","Fam107b"
1.59155864033153e-13,1.65229996697166,0.285,0.144,3.88117490031246e-09,"12","Arl4c"
1.75365582832071e-13,0.258027175109511,0.655,0.426,4.27646510294288e-09,"12","Ifitm3"
1.77973080063452e-13,0.954558828902037,0.525,0.482,4.34005153042735e-09,"12","Capzb"
3.36045898873036e-13,0.57704429718703,0.898,0.863,8.19481528991784e-09,"12","Tax1bp1"
1.05059076989614e-12,1.22986044282825,0.312,0.206,2.56197065146872e-08,"12","Ppp2r5a"
2.56632600237215e-12,1.19404312237213,0.313,0.204,6.25824258938472e-08,"12","Sbno2"
3.31879996383374e-12,0.418679922854479,0.877,0.786,8.09322559180497e-08,"12","Pkm"
4.28120642253807e-12,1.39829930687688,0.276,0.126,1.04401499820013e-07,"12","Dock2"
4.7175582625658e-12,1.33542173541933,0.264,0.134,1.15042375790929e-07,"12","Vps37b"
7.07247156748417e-12,2.12738768057427,0.267,0.174,1.72469291644669e-07,"12","Cwc25"
1.03817392698224e-11,1.02829034341742,0.617,0.584,2.53169093833888e-07,"12","Nfe2l2"
2.66232304459178e-11,0.708891475920821,0.636,0.553,6.49234097654151e-07,"12","Adipor1"
3.86379091077001e-11,1.42911397452418,0.25,0.15,9.42224051500374e-07,"12","Sik1"
4.22135813433789e-11,1.06062968675003,0.295,0.261,1.02942039463964e-06,"12","Atp11b"
4.94880443378561e-11,1.14948994186243,0.415,0.306,1.20681544922296e-06,"12","Tpm4"
5.51453190967682e-11,0.43462957159556,0.939,0.93,1.34477375149379e-06,"12","Atp5l"
1.18388747972058e-10,0.509444936516222,0.431,0.337,2.88702800804661e-06,"12","Cd63"
1.25562887501513e-10,1.67181041617104,0.272,0.147,3.06197657461189e-06,"12","Eif4ebp1"
1.49815969145354e-10,1.35305791098772,0.329,0.223,3.65341222357861e-06,"12","Cdkn1b"
3.01704537043987e-10,1.27633224685163,0.366,0.267,7.35736684035467e-06,"12","Stat3"
3.06378412289183e-10,1.07001659955974,0.371,0.267,7.47134396208403e-06,"12","Creg1"
8.36469735881661e-10,0.945424896219921,0.453,0.43,2.03981509792102e-05,"12","Serp1"
1.02637561442163e-09,1.25941574004857,0.371,0.275,2.5029195733286e-05,"12","Rnf130"
1.12511274989993e-09,1.53404673188398,0.315,0.212,2.74369995190596e-05,"12","Irf1"
1.65945888643199e-09,1.43723457844811,0.273,0.188,4.04675644045306e-05,"12","Cdkn2d"
2.27879493172607e-09,1.64005013827106,0.3,0.206,5.55706932050719e-05,"12","N4bp1"
3.03851627912784e-09,0.584138674765666,0.697,0.687,7.40972579828114e-05,"12","Atp6v0b"
3.14353163498944e-09,0.428326117259608,0.965,0.927,7.66581624508525e-05,"12","Jund"
3.28942449037562e-09,1.60504397887345,0.315,0.201,8.02159056222999e-05,"12","Dusp5"
3.58655680169092e-09,1.5034161830517,0.252,0.141,8.74617741660348e-05,"12","Fam129a"
4.11694437972455e-09,0.613384307399438,0.646,0.585,0.000100395805643963,"12","Lars2"
4.29928627558904e-09,0.985967134377889,0.401,0.285,0.000104842395116514,"12","Zfp36l2"
3.5016653736636e-08,0.50249018621767,0.919,0.871,0.000853916118021606,"12","Atp6v0c"
3.76214582307528e-08,1.30266229131141,0.279,0.227,0.000917436880415138,"12","Hist1h1c"
3.88691882627499e-08,1.00316204182136,0.326,0.275,0.000947864024975418,"12","Stk4"
3.89453019486203e-08,0.804185140295244,0.363,0.338,0.000949720133319055,"12","Ppp1r12a"
5.11897835205726e-08,0.45915994032388,0.927,0.917,0.00124831406093268,"12","Atp5e"
1.18578030928666e-07,0.697061722325275,0.567,0.541,0.00289164386222644,"12","Ypel3"
1.49053846454766e-07,1.26457315922132,0.34,0.268,0.00363482709964592,"12","Cdc42se1"
1.50967864675724e-07,1.68397948239264,0.268,0.163,0.0036815023479822,"12","Atf1"
1.77397480483042e-07,1.04272661629876,0.31,0.229,0.00432601495905946,"12","Tnfaip8"
2.0228484781586e-07,0.405533472346696,0.914,0.902,0.00493291829883756,"12","Son"
2.1581546187128e-07,1.61610055771602,0.325,0.241,0.00526287585319304,"12","Tmcc1"
3.17333680729029e-07,1.7167227929678,0.268,0.163,0.00773849913825811,"12","Rab11fip1"
3.67348226352512e-07,1.05063311449432,0.349,0.305,0.00895815384783236,"12","Capza1"
3.80086231188795e-07,1.10209013318247,0.25,0.162,0.00926878283376997,"12","Rflnb"
4.57702700073985e-07,0.31617052420865,0.937,0.892,0.0111615380440042,"12","Ubc"
4.79140425648302e-07,1.15610276974442,0.346,0.295,0.0116843184198595,"12","Rab8a"
8.19436126096519e-07,1.19723986462534,0.438,0.379,0.0199827693709897,"12","Ptpn1"
9.97991568567212e-07,0.676933682037821,0.303,0.193,0.02433702239108,"12","Unc93b1"
1.0059236258212e-06,0.834799260409764,0.502,0.539,0.0245304535392758,"12","Eif5"
1.23264986295295e-06,0.907367747808592,0.443,0.446,0.0300593995579705,"12","Supt4a"
1.34681742123574e-06,0.912708250354402,0.475,0.455,0.0328434896342548,"12","Jak1"
1.79643261019391e-06,0.423038759819993,0.241,0.318,0.0438078056321886,"12","Frg1"
2.84140584742016e-06,0.668039845419961,0.591,0.63,0.0692905229951881,"12","Ube2b"
3.21259480852721e-06,0.647908580634101,0.655,0.689,0.0783423370007445,"12","Ncor1"
4.10030213633061e-06,0.845206538590635,0.471,0.536,0.0999899678965582,"12","Ddx6"
4.38448605808228e-06,1.22352326012058,0.387,0.333,0.106920077012394,"12","Arid4a"
5.2579979632939e-06,0.934309297912903,0.293,0.276,0.128221538332885,"12","Hipk1"
5.29599858857586e-06,1.14906518587396,0.342,0.297,0.129148221581011,"12","1810058I24Rik"
1.21976850777963e-05,1.12774332649697,0.305,0.23,0.29745274830714,"12","Mob1a"
1.96497263448145e-05,0.600221328708798,0.269,0.198,0.479178226644646,"12","Rel"
2.05554695718633e-05,0.686314972516158,0.281,0.214,0.501265680979459,"12","Flna"
2.17114362615775e-05,0.818769819702943,0.463,0.506,0.529455084674828,"12","Ddx3x"
2.62338452691522e-05,1.25334582489383,0.294,0.264,0.639738550733546,"12","Emd"
2.7007534695244e-05,0.892250915803362,0.526,0.496,0.65860574107822,"12","Sh3glb1"
2.94365035387686e-05,1.38995306646847,0.347,0.281,0.717838575296411,"12","Kpna4"
3.02654865616007e-05,1.35399250529421,0.419,0.355,0.738054155291194,"12","Rab7"
3.37621932086259e-05,1.28827332003504,0.261,0.21,0.823324843585551,"12","Cep83"
4.12789756982424e-05,1.24191194144218,0.279,0.229,1,"12","Tctex1d2"
4.90065742213193e-05,0.963093147226226,0.255,0.176,1,"12","Stat1"
5.79213935182021e-05,1.12973950846728,0.383,0.389,1,"12","Tmem14c"
7.4641547214437e-05,0.33487483196837,0.447,0.58,1,"12","Atp2b1"
7.87047900361018e-05,0.656182682864743,0.29,0.179,1,"12","Zeb2"
7.92986602768051e-05,0.398584136263762,0.383,0.273,1,"12","Psmb8"
9.13229633708775e-05,0.92187092026318,0.288,0.208,1,"12","Basp1"
9.86119013444737e-05,1.53337744415868,0.276,0.2,1,"12","Tiparp"
0.0001248804167657,0.27647932993075,0.201,0.28,1,"12","Gripap1"
0.000131184064006709,0.846910820436696,0.267,0.246,1,"12","Cpd"
0.000190190132890153,0.806498929142595,0.356,0.36,1,"12","Ccdc12"
0.00026143814695538,1.79851457147863,0.319,0.267,1,"12","Fbxl5"
0.000317989449996461,0.948302752512297,0.299,0.265,1,"12","Tmed5"
0.000460948443480418,0.365607486045397,0.375,0.511,1,"12","Rsrc2"
0.000729306714349368,0.972719121319289,0.262,0.226,1,"12","Rlf"
0.000730849423963203,0.363659624400746,0.313,0.434,1,"12","Cggbp1"
0.000822018017973142,0.253037201155581,0.404,0.393,1,"12","Tspo"
0.000906426342667897,0.373060568340985,0.3,0.373,1,"12","Ube2i"
0.000926232436725228,0.778926716694423,0.302,0.321,1,"12","Riok3"
0.000970609336819594,0.98515034607222,0.279,0.243,1,"12","Cbl"
0.00100557051876376,0.341926889132469,0.891,0.892,1,"12","Elob"
0.0011968417742644,0.327636642083833,0.238,0.318,1,"12","Pum2"
0.00132020333236127,0.613911018871349,0.439,0.496,1,"12","Anp32a"
0.00135179675819174,1.31271834801382,0.265,0.207,1,"12","Nup98"
0.00139862814932844,0.704802786698758,0.532,0.56,1,"12","Ptbp3"
0.00167462684263384,0.624130415129749,0.33,0.266,1,"12","Ifi27l2a"
0.00168899200194185,0.307527264110295,0.221,0.31,1,"12","Bbip1"
0.00172231338703956,0.452020224442872,0.409,0.458,1,"12","Myl12a"
0.0017747845715146,0.950875855185932,0.269,0.261,1,"12","Snx10"
0.001886420631076,0.772290958477961,0.281,0.235,1,"12","Clec2d"
0.00238536079479353,1.17225266857016,0.3,0.258,1,"12","Gpcpd1"
0.00240697256018697,0.73751136055072,0.525,0.552,1,"12","Clk1"
0.00266774138303019,1.06154247724009,0.299,0.291,1,"12","R3hdm4"
0.00314221488480208,0.350027696470614,0.378,0.507,1,"12","Kmt2e"
0.00352549883131775,0.531041120631166,0.23,0.277,1,"12","Atf7ip"
0.00371754953280898,0.37455332414265,0.685,0.717,1,"12","Cd47"
0.00396027938627065,1.12443878823619,0.271,0.224,1,"12","Ppt1"
0.00411378877054115,0.407936551641916,0.79,0.793,1,"12","Ndufb1-ps"
0.00426793396223493,0.813426052476579,0.461,0.51,1,"12","Zfand5"
0.00527507652693652,0.477328893565101,0.506,0.6,1,"12","Ankrd11"
0.00582488123966226,0.328866606597592,0.282,0.337,1,"12","Hmgn2"
0.00658233258745315,0.475863653267735,0.39,0.383,1,"12","Reep5"
0.0073454259112985,0.558129487730967,0.361,0.478,1,"12","Spag9"
0.00762638092286803,0.868430432370004,0.401,0.391,1,"12","Irf2"
0.00814337104807131,0.326624995350701,0.203,0.287,1,"12","Degs1"
0.00944640847137435,0.687266641457074,0.262,0.242,1,"12","Cast"
7.03231277487916e-275,3.66281070350916,0.947,0.16,1.71489979328203e-270,"13","Gsta4"
2.82059952576383e-273,4.0983611908724,0.943,0.158,6.87831400352767e-269,"13","Wfdc2"
5.16686727902285e-261,3.14658404600149,0.969,0.178,1.25999225466251e-256,"13","Cbr2"
7.17366775253019e-256,5.74334123530172,0.818,0.041,1.74937061813201e-251,"13","Serpinb11"
8.91222714581364e-254,7.05070681348033,0.839,0.069,2.17333571177811e-249,"13","Reg3g"
1.20947302373806e-251,4.71322210743597,0.858,0.115,2.94942091568764e-247,"13","Lypd2"
1.95222333549071e-242,4.10479242834522,0.864,0.084,4.76069182592765e-238,"13","Krt19"
6.37037765335023e-235,3.28986074733318,0.936,0.348,1.55348029454599e-230,"13","Prdx6"
2.76133587544712e-234,3.25870802405375,0.9,0.17,6.73379366586535e-230,"13","Cyp2f2"
3.50281552486442e-233,3.39222507162799,0.865,0.139,8.54196593893438e-229,"13","Gsta3"
7.75350404763052e-232,5.35976829341431,0.803,0.066,1.89076949705518e-227,"13","Aldh1a1"
2.33330180466988e-226,3.3672534505878,0.857,0.145,5.68998978086798e-222,"13","Tst"
2.63381034542301e-222,4.86751690072567,0.765,0.05,6.42280990834856e-218,"13","Tspan1"
2.36256808550387e-221,5.31120073079839,0.851,0.114,5.76135853330974e-217,"13","Gsto1"
1.89726568438655e-215,3.1776438173469,0.87,0.17,4.62667209794505e-211,"13","Nupr1"
1.23582514864916e-214,2.40084486585759,0.9,0.179,3.01368320749584e-210,"13","Krt8"
1.74889939411774e-209,2.21129442671415,0.931,0.201,4.26486606249551e-205,"13","Krt18"
2.88101224536866e-207,3.14970245109914,0.844,0.141,7.02563646155602e-203,"13","Cldn7"
4.8555865046339e-206,2.21764642547767,0.806,0.1,1.18408332502002e-201,"13","Cyp2a5"
8.1815589968527e-205,2.60780169556259,0.901,0.302,1.9951549769725e-200,"13","Por"
2.88622884941756e-204,2.64933842621793,0.877,0.208,7.03835767218967e-200,"13","S100a1"
5.22968298760736e-204,3.71461380360821,0.78,0.083,1.27531049335793e-199,"13","Aldh3a1"
4.32286024316368e-203,3.29412169906575,0.77,0.089,1.05417269889789e-198,"13","Gpx2"
4.31316357643556e-197,2.43546636825043,0.845,0.151,1.05180806974958e-192,"13","Ces1d"
5.09083402101729e-192,2.02832366139571,0.986,0.487,1.24145078436528e-187,"13","S100a11"
2.99842943300492e-191,4.83526896802225,0.692,0.048,7.31197001532579e-187,"13","Sftpd"
5.28697132751092e-183,3.25346178999374,0.747,0.081,1.28928082792681e-178,"13","Adh7"
1.0161777870591e-182,2.52518881594249,0.871,0.286,2.47805115152232e-178,"13","Slc16a11"
3.49953005584127e-178,2.67357192170776,0.859,0.2,8.53395399417452e-174,"13","Hspb1"
6.67840495481546e-177,3.05753485773023,0.83,0.185,1.6285958322813e-172,"13","Ly6a"
5.47476401162826e-175,2.52774473423542,0.784,0.123,1.33507595187567e-170,"13","F3"
2.84301512070382e-174,4.25517263442022,0.707,0.077,6.93297667334834e-170,"13","Selenbp1"
3.74339784176622e-173,2.42025099689947,0.855,0.241,9.12864997693111e-169,"13","Anxa1"
9.63693944585577e-173,2.08650954898371,0.72,0.138,2.35006405326639e-168,"13","Igfbp5"
2.35323118288209e-172,1.50293499726981,0.875,0.255,5.73858956257626e-168,"13","Gstm1"
1.95609497833632e-166,2.75958284072081,0.755,0.127,4.77013321417094e-162,"13","Six3"
1.83727480689695e-163,3.22270987082344,0.712,0.139,4.48037834409889e-159,"13","Ifitm1"
4.7082686685291e-163,3.26475304437915,0.698,0.101,1.14815839750751e-158,"13","Aox3"
7.23317760270274e-163,3.97706556593061,0.637,0.044,1.76388269019509e-158,"13","Cxcl17"
5.58413736552538e-156,1.87946794190524,0.792,0.144,1.36174773795702e-151,"13","Fxyd3"
3.29286347387404e-153,2.43951287619599,0.717,0.131,8.02997686738924e-149,"13","Klf5"
1.05446310855047e-151,1.48590539712269,0.939,0.505,2.57141373651118e-147,"13","Spint2"
3.88344046945286e-151,5.47843019586729,0.576,0.02,9.47015792880776e-147,"13","Kcnj16"
4.26083081970467e-151,5.45394956298033,0.589,0.023,1.03904620369318e-146,"13","Cyp4a12b"
4.3885570304128e-151,2.08149242951047,0.818,0.263,1.07019351743647e-146,"13","Ezr"
1.08652097280364e-150,2.401110812442,0.67,0.099,2.64959004427895e-146,"13","Ehf"
1.86850862069865e-150,3.97011502072323,0.651,0.07,4.55654512243572e-146,"13","Elf3"
2.87679010794857e-150,3.59296671949749,0.621,0.057,7.01534035724338e-146,"13","Lrrc26"
1.20274766929113e-149,2.36557990889273,0.725,0.132,2.93302046633336e-145,"13","Aqp5"
1.40362266734182e-148,2.54852049740412,0.742,0.161,3.42287423657976e-144,"13","Mettl7a1"
9.56098645680942e-148,5.85045538215831,0.58,0.02,2.33154215735755e-143,"13","Gabrp"
5.48631167313708e-147,2.94610321067755,0.731,0.174,1.33789196461121e-142,"13","Alas1"
5.98783397896376e-146,1.40210599706513,0.964,0.826,1.4601931941101e-141,"13","Prdx1"
2.75896017088029e-144,2.69081865411549,0.672,0.109,6.72800027270868e-140,"13","Sox2"
1.50857826611645e-143,2.26912790882021,0.856,0.306,3.67881895975158e-139,"13","Tmem176a"
6.67485018197432e-140,1.98716226507462,0.779,0.218,1.62772896537626e-135,"13","Mgst1"
1.70425587886731e-138,2.05209761047281,0.864,0.352,4.15599838620582e-134,"13","Aldh2"
2.38969232665702e-138,2.5823494531119,0.752,0.185,5.82750370778581e-134,"13","Epas1"
7.74716320033327e-137,3.6808382407524,0.551,0.055,1.88922321803327e-132,"13","Lbp"
3.1040122552252e-136,1.91051978804697,0.873,0.353,7.56944428559217e-132,"13","Tmem176b"
4.28695649095018e-136,2.4060928733878,0.738,0.217,1.04541720988311e-131,"13","Lgals3"
